usgs_site,event_id,segment_intersects,distance,segment,vertex,Euclidean
USGS-13168500,ID4202011517819910827,1,134822.89080985924,598,36,93604.8357203068
USGS-13168500,ID4203311578419900729,4,131953.81504177515,904,24,82653.92236060198
USGS-13168500,ID4204811559720180724,88,77529.10834491224,463,34,57526.129022814974
USGS-13168500,ID4205411588719890727,5,128069.87249862317,821,14,78833.99714771545
USGS-13168500,ID4206011524119940718,11,126822.88445725958,746,60,82906.05345045724
USGS-13168500,ID4206711547319960731,3,108207.71640392377,763,21,79679.28003137156
USGS-13168500,ID4207511510819940729,6,132354.56242173223,711,26,90031.87489266334
USGS-13168500,ID4209511557520120816,2,113050.7185604454,968,41,83964.23370016504
USGS-13168500,ID4210411538519990823,2,109535.45456204755,675,3,75574.10155647827
USGS-13168500,ID4211611515119940729,5,122402.77204287409,532,5,81543.43740707087
USGS-13168500,ID4214311508119951015,6,124769.40708928354,505,51,83406.68435122333
USGS-13168500,ID4215211509920000630,3,124595.53618035461,506,5,82833.78334882873
USGS-13168500,ID4216011532120070721,449,78551.3753335967,463,23,50943.069365203846
USGS-13168500,ID4216511601820180716,3,120065.8473362261,1303,17,70915.94605020268
USGS-13168500,ID4217111589120120810,4,109554.50258030408,661,66,66993.74718347238
USGS-13168500,ID4217911557220000626,15,87719.39082691731,570,22,63025.526525557165
USGS-13168500,ID4218611510920170824,12,110822.62057810034,415,53,75383.78821642911
USGS-13168500,ID4221711518419860810,2,108481.21138166495,412,22,71213.31766219897
USGS-13168500,ID4222011512219980717,2,110468.72627780275,321,15,76192.95885766213
USGS-13168500,ID4222111519620010727,19,104221.9083873624,386,51,69890.60496790268
USGS-13168500,ID4222111537819850708,22,85863.07133734993,281,16,61739.965568101055
USGS-13168500,ID4222211515020060930,4,109385.62964936632,415,76,75026.84983005631
USGS-13168500,ID4223311510519850715,NA,NA,NA,NA,NA
USGS-13168500,ID4224711508120000805,10,102909.29972905194,294,28,71139.32890845898
USGS-13168500,ID4226211545019960820,25,74845.71896250705,244,10,55481.90235316487
USGS-13168500,ID4227311539819910714,7,82595.83993307881,285,67,59348.48653194195
USGS-13168500,ID4229111562520190723,14,69160.2576336969,448,54,50069.22438138963
USGS-13168500,ID4229611529420200814,10,97628.87216489002,342,8,63091.92969985983
USGS-13168500,ID4229811543919920819,6,77733.5156570731,264,24,54277.986122891336
USGS-13168500,ID4230411551519950725,7,71268.14586995427,247,15,52419.229905031985
USGS-13168500,ID4232511556420210703,3,67613.25175936181,211,29,49800.868960971064
USGS-13168500,ID4232811566619960619,2,65787.7372486287,403,50,47686.263838039966
USGS-13168500,ID4232911549320070717,3,73358.49420179956,245,3,50286.8748881535
USGS-13168500,ID4233711554420021018,5,69944.84634010718,211,8,46011.932187990686
USGS-13168500,ID4234911551120130612,3,67147.50005247374,194,4,47633.70295696914
USGS-13168500,ID4235011523620130716,9,78285.01580122749,241,68,51277.65826289045
USGS-13168500,ID4237411550419910713,1,62858.74202592905,196,55,45577.64826356839
USGS-13168500,ID4239411551020190722,10,57352.18378497356,153,29,42184.152114008815
USGS-13168500,ID4240511577619860802,9,70337.6353997943,251,6,38228.467206309346
USGS-13168500,ID4241011546119850620,10,53533.50121598579,189,59,37424.55023182147
USGS-13168500,ID4241311556819860624,19,51024.478856522896,186,19,35123.980698244595
USGS-13168500,ID4241311604419850707,1,110853.73828318964,728,5,47626.15013587481
USGS-13168500,ID4241511533019990803,17,71406.80491461705,179,13,45421.00198170391
USGS-13168500,ID4241811550420180717,18,59990.18433431745,205,5,41695.74844062579
USGS-13168500,ID4242311555520130727,5,53740.879758625015,205,55,37973.262062899965
USGS-13168500,ID4243011543019950729,69,44912.087098672615,140,16,30985.092725379513
USGS-13168500,ID4243511552119850727,5,52361.15577989607,188,60,36006.81888336123
USGS-13168500,ID4243711597319860810,4,102945.87426772085,583,3,38785.56272333132
USGS-13168500,ID4245311502520120707,NA,NA,NA,NA,NA
USGS-13168500,ID4246311579219860728,1,83635.5066190958,334,19,31598.569910747523
USGS-13168500,ID4247111537220190712,1,52680.77958850217,127,23,38582.881980026905
USGS-13168500,ID4247711543620020722,5,58719.20420925826,95,4,36273.85499000862
USGS-13168500,ID4248811572020100821,2,40800.07639993575,147,26,28114.802786263004
USGS-13168500,ID4249411550219850706,15,41348.91757358277,141,18,28938.561371140167
USGS-13168500,ID4249811528720020715,4,56914.767409659325,94,18,44886.28620169126
USGS-13168500,ID4250111542220210804,2,59986.743340612615,136,7,35819.8283168848
USGS-13168500,ID4251711570119860625,12,33736.9978811725,118,11,23139.4037299089
USGS-13168500,ID4251811561720180716,6,40966.50383158413,138,29,28787.271239549427
USGS-13168500,ID4253811536320060702,4,48830.929924939584,146,13,37643.194279327596
USGS-13168500,ID4254411555319960826,6,36166.858294210884,104,169,23753.302232620157
USGS-13168500,ID4255911558420100821,4,36693.664985507705,104,163,23027.452513173277
USGS-13168500,ID4256011535919850706,12,36621.846983330914,97,151,28330.916975272503
USGS-13168500,ID4256311532020000823,3,50234.411006037866,146,3,37236.397810270326
USGS-13168500,ID4256711541819840830,3,48146.285457218706,127,56,35778.81290752928
USGS-13168500,ID4256711571819840830,4,34630.2768417338,118,4,23829.18913865362
USGS-13168500,ID4258011530420060823,NA,NA,NA,NA,NA
USGS-13168500,ID4258411587919850804,4,27538.187763895272,99,3,20331.383452355203
USGS-13168500,ID4258411588919960713,1,34147.83102464641,130,18,23604.967398588135
USGS-13168500,ID4259311566320120806,11,12170.775429960806,53,12,8862.247654588607
USGS-13168500,ID4259511577919870614,5,24709.225542391607,98,10,16893.538200940526
USGS-13168500,ID4260111586619880824,4,23123.407504177325,87,16,16406.68556915504
USGS-13168500,ID4261811562420100806,8,13261.633879264198,58,131,10719.251142761872
USGS-13168500,ID4261911561220210806,2,23558.1560549752,79,77,18139.740034394836
USGS-13168500,ID4262511548420000627,NA,NA,NA,NA,NA
USGS-13168500,ID4262811573619950822,6,20697.87753757885,70,4,14108.091682304304
USGS-13168500,ID4262911585519850623,1,22789.51134189181,87,19,17694.696850253433
USGS-13168500,ID4263011521720050715,1,26955.643018047827,58,5,20808.626298486222
USGS-13168500,ID4263911584019990812,1,18860.589740628235,87,56,14732.38284045289
USGS-13168500,ID4264711570819960703,4,15340.071839558525,62,19,10715.598485508172
USGS-13168500,ID4264811559619990817,5,19931.556392798087,58,67,15885.092453326826
USGS-13168500,ID4266211562919990806,10,14176.052306635467,59,22,10755.118324649671
USGS-13168500,ID4266311590220110814,35,18860.589740628235,87,56,14716.413982364269
USGS-13168500,ID4266611573119870614,23,5866.605135286452,37,24,3581.125822313799
USGS-13168500,ID4267611578520000630,9,9934.515980513293,55,27,8052.533645749586
USGS-13168500,ID4267711550920100629,1,19107.956809238407,65,42,13723.413596994369
USGS-13168500,ID4268211557820070716,1,19107.956809238407,65,42,13630.578317044683
USGS-13168500,ID4268711570119850619,3,11115.999602929174,51,10,7832.027696626458
USGS-13168500,ID4271311571220150711,3,7873.821877563988,51,48,4255.38938996083
USGS-13168500,ID4271711563419840810,4,5669.2782488758,39,91,635.9819653058119
USGS-13168500,ID4271911578919880617,7,6279.937991270061,42,6,4751.09608616163
USGS-13168500,ID4272311577620050621,5,6063.578812138562,42,9,4973.105329521372
USGS-13168500,ID4272611571619990805,5,5787.761864653124,37,26,2648.0605801563665
USGS-13168500,ID4272911585620100805,11,8834.324775504116,56,57,6115.328672107801
USGS-13168500,ID4274611566920100629,7,397.36371942027176,32,7,331.3836844271238
USGS-13168500,ID4275711507020100821,5,23921.995974774694,58,31,19356.8145492543
USGS-13168500,ID4277711552420190806,18,15799.727849253002,59,5,9568.388623814715
USGS-13168500,ID4277711574519960814,1,815.8275461252498,32,4,317.5174072942695
USGS-13168500,ID4277911577419850706,2,5294.33112020407,38,3,648.3812657569034
USGS-13168500,ID4280011566720170709,NA,NA,NA,NA,NA
USGS-13168500,ID4281411549619870614,NA,NA,NA,NA,NA
USGS-13168500,NV4137911541220010803,6,199473.9957146202,1747,11,147823.80072896826
USGS-13168500,NV4143111542120060815,91,173738.5711111452,1580,14,130644.33276476534
USGS-13168500,NV4156211539020120810,13,182586.32841081722,1650,16,132463.51965030632
USGS-13168500,NV4160011549220180725,4,176709.9693736827,1606,7,131193.8619809922
USGS-13168500,NV4174111556219940728,5,149909.3394390686,1496,10,113214.11399457516
USGS-13168500,NV4181211632420180817,10,136633.34290260967,1387,29,103447.50979985065
USGS-13168500,NV4182111527920080810,33,127702.42416037315,1163,28,96053.79165999779
USGS-13168500,NV4185211558419920802,69,128570.87418045143,1356,22,95777.86623788661
USGS-13168500,NV4187811558620010809,11,133720.60412285093,1122,16,96166.57871265495
USGS-13168500,NV4190411561219990909,3,134069.83761510448,1089,16,95710.23841668677
USGS-13168500,NV4190511570319940724,4,125192.9082053281,1324,29,93851.46804205037
USGS-13168500,NV4194111569219920610,2,120102.38099851286,1323,20,90506.62849511454
USGS-13168500,NV4195011556819881027,5,118793.96019573664,934,99,85978.29019346843
USGS-13168500,NV4197111572520170914,3,122097.5323790904,1337,42,86056.01461983807
USGS-13168500,NV4197111573620120810,31,115541.65364923138,1211,39,85836.4636381927
USGS-13168500,NV4197911553720170823,10,115876.37409289244,1207,8,85281.701228582
USGS-13168500,NV4198611570220000803,12,107158.77152294763,1099,4,82981.50649435887
USGS-13168500,NV4199411538220030728,6,117117.9783442378,927,39,87262.9298954556
USGS-13168500,NV4199411573919870821,8,113877.46502147366,1211,61,82225.70030252126
USGS-13169500,ID4237111614020000629,2,85911.22200662637,320,28,43388.7206564004
USGS-13169500,ID4241311604419850707,10,59271.185726238196,206,14,38237.61329970064
USGS-13169500,ID4242611608120170808,4,61451.57198037886,242,24,38697.43425842576
USGS-13169500,ID4243711597319860810,18,49354.11419740975,145,53,32194.954257830283
USGS-13169500,ID4258411587919850804,1,42237.46589577819,93,18,24752.45173885079
USGS-13169500,ID4259111595819890714,4,37342.84814285885,88,24,19846.39353529827
USGS-13169500,ID4261811618520120709,77,25265.467599048054,21,3,15813.92452440763
USGS-13170800,ID4292511594119960826,1,151.9105861002081,2,18,0
USGS-13170900,ID4292511594119960826,1,0,5,18,300.9393860285699
USGS-13172890,ID4311811696020150810,25,15845.929933098547,14,9,7605.114699808643
USGS-13172890,ID4348011692420120630,4,16157.064003562404,14,5,12571.157176019547
USGS-13172890,OR4346511704020020713,7,16917.53631956695,17,78,10343.110718904338
USGS-13173500,ID4311811696020150810,235,9490.835334767113,20,26,7141.849569719015
USGS-13173500,ID4320411698419940920,4,66721.88064140861,432,14,43594.82789377361
USGS-13173500,OR4320011719319950918,NA,NA,NA,NA,NA
USGS-13173500,OR4320711712720070717,18,61280.242346730054,333,13,42892.764941178895
USGS-13173500,OR4323111719519920911,5,59215.91572778992,313,2,44763.154983363806
USGS-13173500,OR4326511717019850827,14,53256.180796751614,280,5,39802.12572883371
USGS-13173500,OR4333611717519860811,29,41775.61626559354,238,15,28988.677537222058
USGS-13173500,OR4337011723120020715,7,41125.05818145558,234,7,29057.694156906247
USGS-13173500,OR4341711708419840709,11,34054.79859761106,212,23,22292.37537834732
USGS-13173500,OR4344911719320070706,3,31214.308009800494,217,32,23770.452501338154
USGS-13173500,OR4345011705119900811,3,20845.085258669886,151,8,17694.522490817326
USGS-13173500,OR4345411717819860811,15,27446.997738025555,187,37,20217.69459222909
USGS-13173500,OR4345811721819930804,2,32602.089160335243,217,18,24901.900208358813
USGS-13173500,OR4346511704020020713,64,10260.7131329644,21,25,8461.186410027529
USGS-13173500,OR4354011718920020715,13,24594.736359113638,133,26,18774.443089979108
USGS-13173500,OR4355611730720160821,48,16783.486261086175,1,13,12835.219152959673
USGS-13173500,OR4361211717120130701,35,20930.67411740772,159,28,14659.199743312327
USGS-13174500,ID4216011532120070721,4,20440.903112954707,119,53,12246.743080986622
USGS-13174500,NV4154711571820000801,1,21573.074426769424,187,15,15568.871696312237
USGS-13174500,NV4167111572120070717,3,11629.891639405674,46,5,8595.749556053312
USGS-13174500,NV4181211632420180817,88,0,3,6,0
USGS-13175100,ID4216011532120070721,4,50656.13799546423,273,53,19049.599733893512
USGS-13175100,NV4154711571820000801,1,51788.30930927896,342,15,38103.80094107694
USGS-13175100,NV4167111572120070717,3,41845.126521915205,214,5,28159.76357476994
USGS-13175100,NV4181211632420180817,183,4174.391286292768,24,20,2946.5491792136145
USGS-13175100,NV4185011597020120808,24,3408.038453457396,11,12,464.7538271616971
USGS-13175100,NV4187711599719910823,NA,NA,NA,NA,NA
USGS-13181000,ID4200011656819840804,23,194456.60957385472,4299,16,123478.8388717998
USGS-13181000,ID4202111653519850707,14,200641.234130782,3575,24,128340.50406124392
USGS-13181000,ID4203511639220180716,27,225108.82417051002,4514,16,138076.46974764744
USGS-13181000,ID4205011642119860803,15,210729.39562935915,3796,10,129308.7585929073
USGS-13181000,ID4206411655820170715,NA,NA,NA,NA,NA
USGS-13181000,ID4210111665419850708,19,182423.6271281102,3939,6,113450.56419969311
USGS-13181000,ID4216011532120070721,4,324875.74987451336,7225,53,194560.004656946
USGS-13181000,ID4216511601820180716,9,274145.5174743579,6190,11,149810.93054132268
USGS-13181000,ID4219111649020180716,17,189239.32928622048,3473,4,120517.89279959384
USGS-13181000,ID4220111660219850707,51,157364.93559193742,3143,31,105004.75571070798
USGS-13181000,ID4220611644220070717,5,189648.6567314223,3442,10,122089.68241970592
USGS-13181000,ID4221411690720170824,3,130271.04291062415,2514,12,93381.84577616196
USGS-13181000,ID4226611628619990823,23,272798.502632139,6142,65,125637.25044307078
USGS-13181000,ID4227811623219860811,22,274391.62850891455,6143,15,129254.90757334454
USGS-13181000,ID4231911670319860818,13,156173.16792910334,3148,20,95781.98306321238
USGS-13181000,ID4233411690020070706,133,111794.39732334937,2163,7,77832.22855986163
USGS-13181000,ID4235611677719910820,15,135800.124449729,2704,1,89274.38297347212
USGS-13181000,ID4237111614020000629,3,291261.36813857674,6853,34,132968.1400962859
USGS-13181000,ID4241111672920000718,11,188317.47575753526,3568,57,88878.48379138553
USGS-13181000,ID4248911688820190828,60,96678.98068811395,1757,17,73268.81998404306
USGS-13181000,ID4250611694020130813,12,87601.31054244647,1159,1,66311.18045037679
USGS-13181000,ID4253511698720170918,25,81036.99560609179,749,8,63028.11625061902
USGS-13181000,ID4257011671420000809,14,210274.0128525083,4836,3,81650.96047083012
USGS-13181000,ID4258511693320120808,4,83811.58216171149,960,21,61789.68575208793
USGS-13181000,ID4261811618520120709,NA,NA,NA,NA,NA
USGS-13181000,ID4267911680220080911,6,111072.9357710454,2100,22,69313.18246086939
USGS-13181000,ID4273611666120160929,5,142550.27821160952,2893,19,77768.3135978038
USGS-13181000,ID4278011654619940722,3,146878.3093095265,2983,10,85241.87789007781
USGS-13181000,ID4282711699819991005,11,100433.35199432589,1613,15,49778.39674868903
USGS-13181000,ID4284611668020050920,3,140987.89502234725,2900,23,77472.09275763239
USGS-13181000,ID4286811701320201030,7,98140.33274196784,1672,11,51798.19162691152
USGS-13181000,ID4287511688620130729,6,108426.2540711083,2108,5,62146.882517939834
USGS-13181000,ID4287711675819990805,6,124638.694453597,2416,1,70309.76791234665
USGS-13181000,ID4288711670320070706,14,126821.06210645719,2466,16,73156.58593977537
USGS-13181000,ID4292511694119940804,5,95813.1958095875,1600,1,56543.03047061309
USGS-13181000,ID4305611690720060821,18,102335.20446342109,1950,7,61330.37883315837
USGS-13181000,ID4311811696020150810,31,100962.51397439756,1478,27,57357.07833215696
USGS-13181000,NV4094911623520110930,22,310831.7316434073,7423,28,204915.66485086316
USGS-13181000,NV4118111620820130716,8,322515.384433784,7475,16,219684.61714618155
USGS-13181000,NV4125911609620130820,5,310488.99387384433,7447,6,217566.6976727929
USGS-13181000,NV4126611606220060727,7,306684.34390001354,7383,43,215141.53176690804
USGS-13181000,NV4130311651320120805,3,325468.25226198393,7522,34,195107.75205022702
USGS-13181000,NV4130811625719910820,1,323580.9354984555,7465,30,206830.4506283669
USGS-13181000,NV4137211687120170714,113,232190.8959626715,5823,5,164889.2175162387
USGS-13181000,NV4140911643520130817,19,263611.45008565293,6306,10,186760.49675387004
USGS-13181000,NV4142111667920060725,140,233572.1160543132,5706,12,164093.59196269873
USGS-13181000,NV4145411657219940717,53,252698.41002954924,6182,1,175440.72502052257
USGS-13181000,NV4146311606020060820,32,297167.17487466295,7319,52,196163.23474465957
USGS-13181000,NV4149011635520060903,159,245419.46200183325,5884,78,174583.57650116138
USGS-13181000,NV4149811635719910819,3,262518.89339092304,6570,2,183548.9170724676
USGS-13181000,NV4150611657720000802,9,244235.30706787112,6073,16,170748.2144808879
USGS-13181000,NV4151411650019850707,4,243928.69570473034,5840,15,173017.77796811215
USGS-13181000,NV4152811742720180705,209,206198.75646015006,4748,20,132910.451748882
USGS-13181000,NV4154711571820000801,1,326007.9211883281,7372,15,212996.0882310584
USGS-13181000,NV4155611620920120808,17,252595.9114336154,6280,4,179994.48875161502
USGS-13181000,NV4155811644920170715,3,239924.62672007707,5797,12,172678.36901626733
USGS-13181000,NV4158611622819940722,3,258305.6944155764,6475,28,181470.7302165667
USGS-13181000,NV4162111624020070716,6,247525.99172909747,6222,23,176539.31844724427
USGS-13181000,NV4166011623220050827,NA,NA,NA,NA,NA
USGS-13181000,NV4167111572120070717,3,316064.73840096436,7112,5,204500.27325168042
USGS-13181000,NV4170111623719940813,2,239580.59223034754,6340,42,171514.78631218287
USGS-13181000,NV4172611669820060903,3,218163.3117084795,4750,22,146847.14900044748
USGS-13181000,NV4174011645420050715,90,204478.23300132932,4677,16,146233.03670561395
USGS-13181000,NV4176511630020050715,12,233848.15575139542,6047,16,163686.9589003142
USGS-13181000,NV4177611648919940823,20,210668.47440972467,4872,6,151594.74413843537
USGS-13181000,NV4180011628419910820,9,246030.67165300914,6508,26,167792.10593131318
USGS-13181000,NV4180111616720120808,15,246453.2917173996,6614,22,160352.03979904347
USGS-13181000,NV4181211632420180817,307,221390.8944597292,5521,28,158736.5273932359
USGS-13181000,NV4182211640620110804,3,214127.1355742631,5062,1,152571.60360256577
USGS-13181000,NV4183411623119960827,32,229078.1320133636,5642,13,159507.98870076635
USGS-13181000,NV4184511634619850706,7,221519.14517895153,5418,2,152902.57587100432
USGS-13181000,NV4185011597020120808,24,277627.6503325066,5932,12,175726.04429398352
